folder,ticker,date,sentence_idx,text,stock_return,label
20150430_APD,APD,2015-04-30,76,I hope that clears the situation.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,77,"Well, it depends on how our people are performing versus their plan, but obviously in the third quarter we wouldn't have a $45 million charge, sure.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,78,It would be a lot less than that.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,79,"Well, first of all, I would like to confirm what <UNK> said for the month of March.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,80,"With respect to hydrogen, please note that we are seeing actually an increase in the demand for hydrogen because it seems that the lower oil prices -- people are driving more and the refineries are running harder than ever before.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,81,We do not expect a slowdown on hydrogen.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,82,We actually expect it to be pretty robust.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,83,I'll answer the first question and the second question I will have <UNK> answer that.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,84,"On the equipment side, as you know, we do not have a very big equipment business like some of our competitors.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,85,"Obviously, the award of the Jazan project is a significant boost for our equipment business, but the rest of our equipment business is not that significant; therefore, we have not seen a significant drop and I don't expect anything material there.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,86,But the Jazan project is going to be obviously a significant boost for our equipment business.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,87,"And then if I could, I will pick up the second part of the question in terms of pension and settlement.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,88,We would expect to see a little bit more going forward.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,89,It wouldn't be huge; maybe it's $10 million per quarter or so.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,90,"Again, the key point here is that we are focused on rightsizing the organization for going forward and we are going to -- we will point that out, we'll non-GAAP it and we will keep moving and focus on the underlying business performance, but I would say, <UNK>, it would be in that kind of a range for the next couple of quarters.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,91,"Okay, so let's start off then with Europe.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,92,We have taken a large number of the actions we need to take in Europe.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,93,"There's always a little bit more of a delay in Europe between the action and when it shows up in the P&L, but we would expect to see a stepup in both quarters for it.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,94,"From Materials Technologies, I think we are doing well and we see opportunities for further improvement across our different businesses.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,95,"We have a broad portfolio, so it is six businesses, each one is with their own dynamics.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,96,So we are very optimistic that we can continue to drive improvement moving all levers.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,97,"Yes, if you look at sequentially, the next two quarters tend to be the stronger quarters for us from a volume perspective.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,98,So those are going to be -- they tend to be the stronger quarters that make our year.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,99,"Can we just take one last question, please.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,100,It would be difficult for me at this stage to speculate about 2016.,0.022101373492647767,positive
20150430_APD,APD,2015-04-30,101,"I'm sure you understand with all of the moving parts that there are in the world it would be difficult to do that, but the way you are doing the math, if nothing else changes, that is one way of coming to some kind of numbers, but I cannot really comment on that.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,102,"Well, I would just like to -- before we go away - say thanks again for your questions.",0.022101373492647767,positive
20150430_APD,APD,2015-04-30,103,Thank you for being on the call and we look forward to talking to you in the near future.,0.022101373492647767,positive
20150701_AYI,AYI,2015-07-01,0,"<UNK>, that goes back to <UNK>'s question earlier.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,1,"It's really our tiered solution strategy approach and as we get a better base of data and our ability to more effectively collect that information, particularly as we think about these holistic solutions and how they come together; again, building owners will care less and less about the pieces and parts.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,2,"What they will care about is do all of these things work together, are they smart and are they simple for me to use and can I use them in a way that helps me optimize whatever I'm doing.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,3,"If it's a retailer, can I optimize my associate productivity, or enhance the retail environment for consumers.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,4,"If I'm a university, can I make my university safer and so on and so forth.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,5,I believe that we will be able to give better information around our tiered solution strategy as we go forward.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,6,It's just that we are in our infancy.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,7,We're trying to slice and dice the historical data so that we can have a base with which to compare.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,8,We're working hard to create the portfolios internally that will then allow us to sell those as holistic solutions and we'll be able to record those.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,9,"It's really a guesstimate, but when we look at that, when we look at the data that we have, it tells a compelling story and when we think about the hit rate that we have, when we tell folks who are interested in these holistic solutions, their interest and what they are focusing on and the opportunity to look at it as a total cost of ownership is very robust.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,10,"And our hypothesis is that we will see more improved margin profile from those kinds of things, but it's really early in the game.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,11,"But we'll be able to do that probably down the road, certainly not over the next couple of quarters though.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,12,"<UNK>, I'll turn that over to you.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,13,Our growth rate is above the market growth rates that we are experiencing.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,14,"As you all know, lighting lags.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,15,"So while leading indicators are -- such as Architectural Billing Index, vacancy --.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,16,And we also have the added benefit of renovation activity.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,17,"Again, it's a huge install base that's out there and it's been converting very slowly.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,18,"As Acuity becomes better and better at fishing in that pond, we think it allows us to (technical difficulty) components that will allow us to outgrow the overall growth rate of the market.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,19,I think that the mid to upper single digit range for lighting over the last quarter -- it is probably closer to upper -- is probably a fair reflection of what the marketplace is.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,20,"And again, we're collecting data, <UNK>, as you are, from various sources to help us triangulate and compute that, and yet our growth rate continues to be above that.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,21,"I would add that, <UNK>, if you look at our growth rate, clearly, we are seeing the secular benefit of the move to LED.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,22,"LEDs tend to sell at a higher price point per fixture than the traditional fixture, so that's helping the industry and us from a top-line growth.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,23,"That secular trend, as <UNK> commented, the renovation retrofit over the last several years just continues to accelerate.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,24,"Obviously, again the LED technology being a catalyst for that, but there's the desire to be green, desire to be sustainable, the energy savings regulations.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,25,"We've talked about California Title 24, other factors that are driving that and then as you mentioned the cyclical -- I would say the minority of our growth now would be the cyclical recovery.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,26,"While we're seeing a recovery in nonresidential construction and maybe a bit more in residential construction, I would say that's a minority of our growth versus the secular trend of moving to LED and this renovation retrofit opportunity of converting this very large install base.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,27,We estimate the install base at over $300 billion indoor and then you add to that all of the outdoor and all we have to do is drive around and look up and you recognize how few of the outdoor lights have converted to LED and similar when you look around in buildings.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,28,"So huge, huge opportunity and we're beginning to see that conversion rate pick up and that secular trend I think is the bigger driver of our growth for the industry and certainly for us, but we are seeing the cyclical recovery and as we talked about, it is good to hear what you are seeing in other industries, that will continue.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,29,"Sure, I think over the last year, maybe 18 months, our view was that our business was probably 50-50 new construction/renovation.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,30,"Our expectation is that, as new construction comes back, that mix will shift a little bit towards new construction.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,31,"But to be clear, we have become very skilled at fishing in that renovation pond, so we would expect to continue to see that grow as well.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,32,"It's just that, as <UNK> pointed out, some of the new construction activity may move, may shift that mix just a little bit.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,33,"It wouldn't surprise me, but we are going after it all in that regard.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,34,"And then remind me, the second question was.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,35,And it may be different for Acuity than others because again of the renovation -- the relationship that we have with our key electrical distributors around renovation.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,36,So that number is probably a two thirds/one third number.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,37,"We're just kind of guessing here a little bit, 70/30, something like that new versus stock and flow, or I should say a more specification project business versus stock and flow.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,38,That would be my guess and truly it's a guess.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,39,"Understand that, in the SGA area, we are a pay-for-performance environment and so the performance that the Company is performing to today is really upper quartile performance and so the incentive compensation is upper quartile.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,40,"This quarter, compared to the year-ago quarter, we probably booked close to 3 times the amount of accrual for incentive compensation.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,41,"When I think about the fourth quarter last year, we had a very solid fourth quarter and so the accrual was higher than it had been in the typical -- or the previous quarters -- because the performance was more consistent with a low accrual number.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,42,"Anyway, we earned the bonus last year, accrued it in the fourth quarter.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,43,My guess is is that this year we'll see some of that leverage coming forward.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,44,"In other words, we won't be booking -- we will probably be booking a consistent number for incentive comp, but on a higher level of revenues.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,45,The other thing that I would point out is we continue to reinvest back in the business.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,46,"As we've talked about the tiered solutions approach, the investments that we're making to really drive a capability in tier 3 and tier 4 takes skill sets and resources that we haven't had in the past and so we are investing there.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,47,We took a streamlining action in the first quarter of this year and we've been adding back different skill sets to help us drive that.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,48,I think what's particularly important is the variable contribution margin that we earned this quarter.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,49,"It was above what we would like to provide, if you will, sort of a directional capability.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,50,"Variable contribution in the upper 20%s is a number that we are comfortable with, but yet we continue to outperform that, or have outperformed that and our objective is to always do that.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,51,So you will see leverage in the SDA area as we go forward.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,52,"Certainly, in the 2016, 2017 period we would expect to see that.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,53,We are investing in our business.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,54,We are a human capital-intensive business primarily.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,55,"This year, our CapEx is up a little bit more than what it has been by historical trends and that's primarily because we are running out of space and we've done some things to expand our technical capabilities from a physical plant perspective.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,56,But you'll continue to see us leverage the SDA as we go forward.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,57,"Well, the answer is we are aggressively each quarter looking to bring every nickel we can of incremental profitability to the bottom line, but we're doing that while appropriately balancing reinvestment back into the business.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,58,"And so while we are very proud of the incremental margins that we have generated this year, we still expect to not only drive improvements there, but we do expect to invest back into the business.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,59,"As we go forward, when we think about future years and the out years, as we drive these tiered solutions approach more into tier 3 and to tier 4, we would expect our variable contribution margins to improve because the overall margins in those tiers -- our expectation is that they will be higher.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,60,"Early indications are suggesting that to be true, but again we are very early in this game.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,61,Our revenue mix and our growth was reasonably broad-based.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,62,Some of the geographies where we may have not -- where we were below our average I don't believe was a difference between LED and non-LED.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,63,It was just that some of those markets from what we can tell were just a little bit slower.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,64,"When you think about the two coasts, it's clear that the adoption of LED is moving forward nicely, but we have had great successes in Mid-America, vis-a-vis LED.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,65,"If you were to talk to various distributors in those markets, I think that they would tell you that their LED-based luminaire business is growing and growing nicely.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,66,So I don't perceive it to be a huge difference.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,67,"I do think that some of the energy-savings codes that some states have promulgated facilitate a more rapid, if you will, renovation opportunity and typically if folks are looking at alternatives, they are going with LED.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,68,The amount is very de minimus.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,69,"You will see in the 10-Q that the amount of shipments related to this is less than $300,000, so a very immaterial amount.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,70,So it should not have a material impact on the revenue growth going forward.,0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,71,"Thank you, everyone, for your time this morning.",0.0058541777539877675,neutral
20150701_AYI,AYI,2015-07-01,72,"We strongly believe we are focusing on the right objectives, deploying the proper strategies and driving the organization to succeed in critical areas that will, over the longer term, deliver strong returns to our key stakeholders.",0.0058541777539877675,neutral
20150716_AMD,AMD,2015-07-16,0,"I think the obvious options, I think everything you just said in terms of managing the working capital, managing the cash, managing the inventory and making sure that it is in line with the revenue profile from an outlook standpoint, allows us to do that.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,1,"From a standpoint of cash, we've done a good job managing the cash over the last several quarters and several years.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,2,I have confidence of doing that on a go-forward standpoint.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,3,"We'll monitor and see what is needed and as I said earlier, if the need arises, we will access the capital market.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,4,"I still have the ABL availability, as you just observed, and we will do what's needed to continue to fund the business.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,5,"Not going to get into the details on this call, <UNK>, but I'm sure we can access capital markets if the need arises.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,6,"The factors, I think if you look at it from a cash standpoint for the rest of the year, in Q3, with a cash guidance of $700 million, the way our debt maturity profile is, the cash interest payments have only two quarters, in Q1 and Q3, to the tune of about $70 million.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,7,"So there is a disproportionate impact to cash in Q1 and Q3 of our fiscal year, just the way the cash payments go out, even though the accounting is done on a pro rata even basis for the year.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,8,We are managing the inventory and re-profiling some of the commitments that we have should help from a cash standpoint and we are very focused to go ahead and do that.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,9,"Like I said, after we get through the Q3 timeframe, in Q4, we don't have the cash interest payments.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,10,"With the revenue being up in the second half, as what we're expecting starting with Q3, we think that it will benefit the cash situation as we get to the end of the year.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,11,"For the Q3 growth, new products, as well as semi-custom business being higher in the second half compared to the first half.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,12,That is specifically what is taking the inventory from about $800 million to the $850 million levels that we're guiding to.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,13,"<UNK>, certainly, we would like to drive both gross margins as well as operating margins.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,14,The ASP declines are fairly well understood.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,15,"Relative to what we're doing to drive overall cost or COGS down, it's the usual things.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,16,"Is yields, it's test times, it's procurement savings and those kinds of things.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,17,I would say it's been largely as expected.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,18,These products are now several years into their life cycle.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,19,"To your follow-up question about die frames, I think if you look at the history of game consoles, you will normally see a die shrink, but that will happen out in time and we'll discuss that at that point.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,20,"The idea of marrying a processor with some type of accelerator, whether it's a GPU or and an FPGA, I think is definitely important in the data center.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,21,"We do have the ability to do both integrated with our APUs, as well as in different packages, the offering both CPU and GPU together.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,22,I think the idea of using accelerators is definitely important data centers.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,23,Different people will do it different ways.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,24,"Certainly, our approach will be to get very high-performance CPUs and GPUs that can inter-operate.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,25,"Operator, we will take two more questions, please.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,26,I think Seattle is a good offering for 64-bit ARM servers.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,27,"If you look at what we've said up until now, we have a number of companies, both in the ecosystem, as well as users developing software on Seattle and looking at how it operates in the environment.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,28,"I would say that the overall revenue of Seattle will be modest, as ARM ramps will take a bit of time.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,29,"But the importance of building the ecosystem is there, so that is our focus with Seattle in working with key customers.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,30,"I think we've said before, and my view on this is that the overall ARM server market, or let's call it ARM in data center markets, will take some time to develop.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,31,Let's call it the three- to five-year timeframe.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,32,"In terms of today's market, we actually believe that the x86 will be the majority of the market.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,33,"When you say crossover, <UNK>, you mean volume crossover, or -- Yes.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,34,"We will be bringing different parts of the product line into FinFET, at different points in time, so I don't think I have an exact answer for that.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,35,"I think what we've said is, graphics will certainly utilize FinFETs, as well as our news and processors.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,36,They will rollout over the quarters in 2016.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,37,"If you are looking specifically at Q1 to Q2, the operating margin declined as $33 million charge, that was the charge associated with the technology node transition from 20-nanometer FinFET.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,38,That's in the segment operating margin results.,-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,39,"If you neutralize for that, I think you'll see a different operating margin profile from a quarter-to-quarter standpoint.",-0.042780748663101636,negative
20150716_AMD,AMD,2015-07-16,40,"Operator, thank you, and that concludes our conference call this afternoon.",-0.042780748663101636,negative
20150721_AAPL,AAPL,2015-07-21,0,We look at it a bit differently than you do.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,1,"We look at it as our job is to grow our products, regardless of the price, which means that we need to convince, in some cases, people to move from one price band to the other.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,2,"And, that we think that if we do a great job with the product that people will be willing to spend more because they get so much more out of it.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,3,I think you can look at the results on the iPhone and see that in action.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,4,Emerging markets are growing 65%.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,5,"These numbers are unbelievable, and they are done in an environment where it's not the best of conditions.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,6,"We don't do the [MBA] analysis of there's only X people buying in a price band, and therefore, we can only get X minus Y percent.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,7,That's not the way we have ever looked at it.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,8,"If we did, we wouldn't be shipping any products.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,9,"I think there's no doubt; if you look at it, we are expanding the market size in those areas.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,10,"It's also true that there's some people that are switching from comparable price points to the iPhone, and that's great, too.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,11,"But, I think the answer is that both of those things are happening and it is key that we do both, not just one.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,12,"86% also seems low to me, but I was quoting a third-party source and not our own data.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,13,"Our own data would look better than that, but the numbers are only comparable if I quote the third-party source for both, and so that's what I'm doing.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,14,"On the upgrade cycle, what we are seeing; it's not remarkably different.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,15,"However, there's a number of plans that people begin signing up for in the last year that could change it.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,16,These are upgrade-any-time kind of plans.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,17,They may be one-year leases that could actually help the upgrade rate.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,18,I think it will be interesting to see how that plays out over the next horizon.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,19,"But, generally speaking, I see positive vectors there, not negative.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,20,"Well, we think the -- <UNK>, it's <UNK>.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,21,"We think the phone has a lot of legs to it; many, many, many years.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,22,There's tons of innovation left at the phone.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,23,"I think we are in the early innings of it, not in the late innings.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,24,"And I think the market rate of growth over the long haul will also be impressive, and so I think there will be multiple winners here.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,25,"In terms of the other things that we're doing, we have some great capability and great teams in Apple, and so we can do more than one thing.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,26,"And so, we have other things that we're working on as well.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,27,"But at the aggregate level we still remain very focused, because if you look at our size versus the number of projects we have going, it's much smaller compared to most.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,28,"But, that's how we do things, and that's how we get the level of quality that we want out of each one of those.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,29,"And so, the other things that you named, whether it be Apple Music or Apple Pay, both of these are very important to us.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,30,And things that you didn't mention: the Mac continues to perform very well.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,31,"We've gotten -- with iOS 9, there is some incredible productivity enhancements coming in with split view and slide over and picture-in-picture.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,32,These things are incredible features.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,33,"The enterprise business is clearly picking up, and more and more companies are either contracting for or writing apps themselves.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,34,"And, I believe that the iPad consumer upgrade cycle will eventually occur, because as we look at the usage statistics on iPad, it remains unbelievably great.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,35,"The next closest usage of the next competitor, we are 6 times greater.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,36,"And so, these are extraordinary numbers.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,37,It's not like people have forgotten iPad or anything.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,38,"And as I look geographically, where we have been doing really good in the emerging markets, our share is still not high in any of them and so there is a lot of headroom there as well, as there is in most developed markets as well.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,39,"And so, I look around and I see opportunity left and right.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,40,We remain extremely bullish on China and we're continuing to invest.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,41,Nothing that's happened has changed our fundamental view that China will be Apple's largest market at some point in the future.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,42,"It's true, as you point out, that the equity markets have been -- have recently been volatile.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,43,This could create some speed bumps in the near term.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,44,"But to put it in context, which I think is important, despite that volatility in the Chinese market, they're still up 90% over the last year and they're up 20% year to date.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,45,And so these kind of numbers are numbers I think all of us would love.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,46,"Also, the stock market participation among Chinese household is fairly narrow and the stock ownership is very concentrated in a few people who put what appears to be a smaller portion of their wealth in the market than we buy.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,47,"And so I think, generally, this has been -- or at least as we see it, maybe it's not true for other businesses -- that this worry is probably overstated.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,48,So we're not changing anything.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,49,We have our pedal to the metal on getting to 40 stores mid next year.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,50,"As we had talked about before, we are continuing to expand the indirect channel as well.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,51,"As you point out, and I think this is a major point that many people miss, the LTE penetration in China is only at 12%.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,52,"China doesn't possess the level of fiber that some other countries do, and so in order to get great video performance, et cetera, raising that penetration is really great.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,53,I think that really plays to an incredible smart phone future there.,-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,54,"Also, and I can't underestimate -- I can't overstate this: the rise of the middle-class there is continuing and it is transforming China.",-0.042294455066875715,negative
20150721_AAPL,AAPL,2015-07-21,55,"I saw a recent study from McKinsey that's projecting the upper middle class to grow from 14% to 54% of households over the 10-year period from 2012 to 2022, so we are within that period at this moment.",-0.042294455066875715,negative
